rollout/exploration_rate,Avg_2_headway,time/fps,Avg_0_headway,time/total_timesteps,time/episodes,time/time_elapsed,Total_Lane_Changes,Total_Crashed_Cras,Avg_1_speed,Avg_2_speed,Avg_0_speed,Avg_1_headway,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/loss,train/learning_rate
0.7706099999999997,0.0,11,274.3408173416228,8627,216,771,7.0,2,21.220470235210176,21.220470235210176,20.9725568747565,377.9078273821732,-10.621960300000001,39.27,2131,0.024838948622345924,0.005
0.7697100000000004,0.0,11,754.1818246444017,8687,217,776,3.0,1,16.29708787545829,16.29708787545829,15.953484147986842,315.5570803825035,-10.668125000000002,38.73,2146,0.02279697358608246,0.005
0.7693049999999997,0.0,11,390.0173539153163,8714,218,779,75.0,2,13.684325674135886,13.684325674135886,13.765540348790442,243.5798646846892,-10.571058020000002,38.82,2153,0.047609589993953705,0.005
0.7690650000000002,0.0,11,381.1958936908555,8730,219,780,3.0,2,7.755859277628579,7.755859277628579,7.993925548748608,164.9376927170058,-10.454441530000002,38.49,2157,0.018352439627051353,0.005
0.7690499999999998,,11,,8730,220,780,,,,,,,-10.531919320000002,38.56,,,
0.7682999999999999,0.0,11,370.0760930626767,8781,220,785,92.0,2,12.452209059733475,12.452209059733475,12.032569372153953,430.7398233572403,-10.531919320000002,38.56,2170,0.06023631989955902,0.005
0.76755,0.0,11,58.49961567225182,8831,221,789,2.0,2,9.313792032221535,9.313792032221535,10.514778764663973,264.2726823899095,-10.78460511,38.7,2182,0.03173409774899483,0.005
0.7672650000000001,0.0,11,250.7969384158921,8850,222,791,52.0,2,14.597086015847484,14.597086015847484,14.339542510939273,346.13019061198514,-11.07378228,38.6,2187,0.08052948862314224,0.005
0.7669500000000002,0.0,11,334.3672786836697,8871,223,793,3.0,2,7.809328852311664,7.809328852311664,8.046860379888578,70.62753383526149,-11.043151690000002,38.57,2192,0.030596323311328888,0.005
0.7669349999999997,,11,,8871,224,793,,,,,,,-11.1040372,38.18,,,
0.7660500000000001,0.0,11,301.08104766254297,8931,224,798,173.0,2,10.286541638978754,10.286541638978754,9.806023637485826,535.0892477670154,-11.1040372,38.18,2207,0.017550092190504074,0.005
0.7654500000000004,70.11159455592588,11,688.4425844506399,8971,225,802,3.0,2,10.5149433696091,9.313963578079678,9.313963578079678,0.0,-11.348991739999999,38.7,2217,0.02432636357843876,0.005
0.7648799999999998,1.7977331937416892,11,204.78803407606165,9009,226,805,61.0,2,10.253688705612463,10.222894351983504,10.672662678923357,240.8282039178712,-11.609256819999999,38.81,2227,0.02879364974796772,0.005
0.7648350000000002,0.0,11,278.17293464009884,9012,227,805,0.0,0,28.493724566265318,28.493724566265318,28.428950209595484,293.7953479833769,-11.564248359999999,38.66,,,
0.7648199999999997,,11,,9012,228,805,,,,,,,-11.342692249999997,38.09,,,
0.763935,59.13750064160394,11,383.0598388849461,9072,228,811,171.0,2,15.37224529577333,14.919888266959624,15.182232818351938,100.33075956813126,-11.342692249999997,38.09,2242,0.05579327791929245,0.005
