Avg_2_headway,time/fps,Avg_0_headway,time/total_timesteps,time/time_elapsed,Total_Lane_Changes,time/iterations,Total_Crashed_Cras,Avg_1_speed,Avg_2_speed,Avg_0_speed,Avg_1_headway,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/value_loss,train/approx_kl,train/loss,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/learning_rate
0.0,10,289.62169029694576,369162,34426,53.0,6657,0,20.09886160562566,20.09886160562566,20.09886160562566,290.66614060129365,42.71029334000001,59.39,7210,10.843674336746336,0.03391052,0.5081230998039246,-1.5639228373765945,0.8497319,-0.0345712008420378,0.276171875,0.2,0.0003
0.0,10,281.856084950349,369222,34431,0.0,6658,0,20.000000000000014,20.000000000000014,20.000000000000014,296.6399763804259,42.711562380000004,59.39,,,,,,,,,,
0.0,10,276.0173346989779,369282,34437,15.0,6659,0,20.152796473254583,20.152796473254583,20.154925908519736,285.83924466745725,42.70242532,59.39,,,,,,,,,,
0.0,10,248.7126348791935,369342,34443,0.0,6660,0,20.00000000014646,20.00000000014646,20.00000000014646,283.50159654598247,42.71816136,59.39,,,,,,,,,,
0.0,10,491.5614902303742,369402,34448,147.0,6661,2,15.23312133459906,15.23312133459906,15.193995708949817,270.118342425739,42.71562329,59.39,,,,,,,,,,
0.0,10,19.100783583375232,369462,34454,2.0,6662,2,7.981826734434973,7.981826734434973,7.507130738857332,637.1694435272916,42.63990417000001,59.39,,,,,,,,,,
0.0,10,376.57857011975875,369522,34460,149.0,6663,1,17.821725322137883,17.821725322137883,17.708713269304557,272.3596750849517,42.21068815,59.39,,,,,,,,,,
0.0,10,301.82373038878177,369582,34466,0.0,6664,0,20.000000000000014,20.000000000000014,20.000000000000014,288.6923268271728,41.82199666,59.39,,,,,,,,,,
0.0,10,284.3446281039214,369642,34471,20.0,6665,0,20.125828974760513,20.125828974760513,20.126893692393097,288.7721304073671,42.42862384,59.48,,,,,,,,,,
,10,,369664,34474,,722,,,,,,43.396531339999996,59.48,,,,,,,,,,
0.0,10,278.13711061209074,369702,34478,0.0,6666,0,20.000000000000014,20.000000000000014,20.000000000000014,279.4749548188138,43.396531339999996,59.48,7220,37.24258326478302,0.03371424,1.3346531391143799,-1.8938157811760903,0.7715832,-0.009208932146430015,0.3328125,0.2,0.0003
